TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20150111140561,54,1,0,120,120,90,0,0,0,0,0,0,0,0,0,0,0,15
20150111140566,45,1,0,0,30,120,0,0,0,0,0,0,0,0,0,0,0,0
20150111140577,45,2,2,180,0,25,0,0,0,0,0,0,0,0,0,0,0,0
20150111140584,80,2,0,0,0,10,0,0,0,0,0,60,0,0,0,2,0,0
20150111140585,38,2,3,0,22,55,0,20,0,0,0,0,0,0,2,0,0,0
20150111140617,49,2,0,60,0,0,0,0,0,0,0,0,0,0,0,20,0,0
20150111140626,59,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111140645,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140650,61,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2
20150111140658,50,2,0,0,0,268,0,60,0,0,0,0,0,0,0,0,0,0
20150111140663,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140678,41,2,5,0,90,120,0,0,0,0,0,180,0,0,0,0,0,0
20150111140681,47,2,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20150111140689,41,1,2,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0
20150111140704,51,2,1,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0
20150111140707,41,1,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
20150111140717,22,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111140757,66,2,0,120,60,75,0,0,0,0,0,0,0,0,0,0,0,0
20150111140772,40,2,2,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0
20150111140778,45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140780,58,2,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0
20150111140782,32,2,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
20150111140794,51,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140808,45,2,0,0,0,210,0,15,0,0,0,0,0,0,0,0,0,0
20150111140811,47,2,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140819,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140827,53,2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140858,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140861,39,2,3,0,0,188,0,0,0,0,0,0,0,0,0,0,30,0
20150111140868,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140878,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140880,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140881,65,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150111140887,58,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111140945,41,1,1,0,0,0,0,0,459,0,0,0,0,0,8,0,30,0
20150111140950,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140953,28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140962,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140985,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111140988,25,2,2,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0
20150111140989,48,1,2,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
20150111141009,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141011,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141031,16,2,2,0,0,5,0,110,0,0,0,0,0,0,0,0,0,0
20150111141042,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141054,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141062,60,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111141087,66,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111141111,26,2,1,90,0,65,0,50,0,0,0,0,0,0,0,0,0,0
20150111141114,71,1,0,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0
20150111141123,71,1,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0
20150111141138,56,2,0,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0
20150111141170,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111141173,35,2,3,120,120,25,0,0,30,0,0,0,0,0,0,0,0,0
20150111141175,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
